-7.568359,-17.700195,962.158203
-7.690430,-18.432617,958.007812
-6.591797,-18.676758,958.374023
-7.568359,-18.310547,956.665039
-6.958008,-18.310547,957.763672
-7.568359,-18.066406,956.298828
-7.568359,-18.066406,957.763672
-6.835938,-18.310547,957.397461
-6.713867,-18.920898,957.641602
-7.690430,-17.944336,958.374023
-7.080078,-18.676758,958.862305
-6.958008,-17.211914,958.496094
-7.324219,-18.676758,958.984375
-7.568359,-17.822266,958.618164
-7.324219,-18.554688,960.327148
-7.324219,-17.700195,959.594727
-7.690430,-17.944336,960.083008
-7.080078,-17.333984,960.083008
-7.080078,-18.188477,960.937500
-7.690430,-17.700195,961.914062
-7.324219,-18.432617,960.937500
-7.446289,-17.822266,962.402344
-7.568359,-18.310547,962.158203
-7.080078,-18.066406,962.524414
-6.835938,-17.333984,963.134766
-6.347656,-17.456055,963.378906
-7.568359,-17.700195,964.599609
-6.835938,-17.822266,962.646484
-7.690430,-17.822266,964.721680
-7.202148,-18.066406,964.111328
-7.080078,-17.578125,964.843750
-6.958008,-18.432617,964.355469
-7.690430,-17.211914,964.477539
-7.934570,-18.066406,965.942383
-7.324219,-17.333984,965.698242
-7.080078,-16.967773,967.407227
-7.080078,-18.066406,966.430664
-7.690430,-17.333984,965.698242
-7.324219,-17.822266,965.820312
-7.324219,-17.944336,965.820312
-6.835938,-17.700195,965.209961
-6.469727,-17.578125,966.674805
-7.690430,-17.700195,966.186523
-7.812500,-17.456055,966.430664
-7.568359,-18.554688,966.918945
-7.568359,-18.066406,966.552734
-6.958008,-18.066406,967.773438
-6.469727,-17.578125,967.773438
-7.446289,-18.432617,967.773438
-7.568359,-17.089844,966.796875
-7.080078,-17.211914,966.552734
-6.225586,-18.920898,968.383789
-6.835938,-17.822266,968.750000
-7.080078,-17.456055,968.750000
-6.469727,-18.432617,967.773438
-6.958008,-17.211914,966.796875
-7.446289,-18.188477,968.627930
-7.690430,-18.066406,969.116211
-6.835938,-17.700195,967.773438
-6.103516,-17.333984,968.139648
-6.835938,-16.845703,968.750000
-7.446289,-18.188477,968.505859
-6.713867,-17.700195,968.750000
-7.324219,-18.188477,969.604492
-7.080078,-18.066406,971.435547
-6.591797,-17.333984,969.604492
-5.615234,-17.333984,969.848633
-6.347656,-18.066406,969.970703
-5.859375,-16.967773,969.970703
-6.958008,-18.310547,968.994141
-7.080078,-17.211914,968.505859
-7.690430,-17.456055,970.947266
-6.958008,-17.211914,969.482422
-6.713867,-17.211914,969.604492
-7.812500,-18.310547,969.604492
-6.591797,-18.066406,969.482422
-6.958008,-17.456055,968.750000
-7.080078,-17.700195,970.092773
-7.080078,-18.188477,970.458984
-7.080078,-17.700195,969.238281
-7.568359,-17.944336,970.336914
-7.202148,-18.432617,970.336914
-7.324219,-17.456055,970.703125
-7.202148,-16.479492,970.825195
-8.300781,-17.456055,970.336914
-6.591797,-18.188477,969.970703
-7.690430,-18.188477,969.604492
-7.080078,-17.211914,970.214844
-6.469727,-18.554688,969.726562
-6.713867,-17.944336,971.313477
-6.469727,-17.944336,970.825195
-6.469727,-17.822266,970.703125
-6.591797,-17.578125,970.947266
-7.690430,-17.333984,971.557617
-6.225586,-17.944336,970.703125
-6.835938,-17.578125,970.825195
-7.202148,-18.066406,971.313477
-7.080078,-17.333984,970.825195
-6.958008,-16.845703,970.825195
-7.202148,-17.456055,970.214844
-7.690430,-18.432617,973.388672
-7.812500,-17.578125,970.458984
-7.446289,-18.310547,971.557617
-7.202148,-18.554688,970.825195
-5.981445,-17.456055,970.825195
-6.469727,-17.700195,970.336914
-6.591797,-17.333984,970.947266
-7.324219,-17.944336,970.947266
-6.347656,-17.700195,970.703125
-6.713867,-17.578125,971.191406
-6.713867,-17.578125,972.656250
-6.469727,-17.822266,971.069336
-8.056641,-17.700195,971.801758
-5.615234,-17.578125,972.656250
-7.690430,-17.700195,970.214844
-7.812500,-17.578125,970.581055
-7.202148,-17.578125,970.947266
-6.835938,-17.944336,970.825195
-7.080078,-18.066406,971.557617
-6.713867,-18.554688,972.290039
-6.835938,-17.211914,970.825195
-7.202148,-17.456055,970.947266
-7.080078,-17.089844,972.656250
-7.690430,-18.188477,971.069336
-7.080078,-17.578125,970.581055
-5.615234,-17.700195,971.313477
-7.446289,-17.700195,971.435547
-6.591797,-17.456055,970.703125
-7.202148,-17.578125,972.290039
-7.690430,-17.211914,973.754883
-7.812500,-17.822266,972.290039
-6.347656,-17.944336,971.435547
-6.347656,-17.700195,971.191406
-6.713867,-17.822266,972.412109
-7.446289,-17.822266,970.947266
-6.347656,-18.188477,972.167969
-7.568359,-17.700195,971.435547
-6.347656,-17.333984,971.679688
-6.958008,-17.333984,972.290039
-5.859375,-17.944336,972.656250
-6.958008,-17.089844,970.947266
-7.080078,-17.700195,969.970703
-6.347656,-17.578125,972.167969
-7.812500,-17.822266,971.557617
-7.202148,-17.822266,971.313477
-6.958008,-17.211914,972.656250
-5.737305,-18.188477,971.923828
-5.737305,-17.333984,972.778320
-6.347656,-18.188477,971.557617
-7.568359,-16.601562,972.045898
-6.591797,-17.578125,970.336914
-7.690430,-17.089844,971.313477
-7.202148,-18.188477,972.045898
-7.080078,-16.845703,971.069336
-5.371094,-17.700195,971.679688
-7.202148,-17.700195,972.167969
-6.835938,-17.944336,972.900391
-7.202148,-18.188477,972.412109
-7.202148,-18.188477,973.510742
-6.469727,-17.822266,971.191406
-7.080078,-17.700195,970.825195
-6.469727,-17.456055,972.656250
-5.859375,-17.578125,972.900391
-7.080078,-18.310547,971.557617
-5.493164,-17.578125,972.290039
-6.591797,-16.479492,971.557617
-5.737305,-16.967773,973.144531
-7.202148,-16.845703,970.581055
-7.690430,-17.089844,970.825195
-8.056641,-18.066406,972.900391
-6.347656,-17.700195,973.022461
-6.469727,-17.822266,972.900391
-7.568359,-17.211914,971.801758
-6.835938,-17.578125,972.412109
-7.080078,-18.066406,973.144531
-5.615234,-17.089844,972.412109
-6.713867,-17.700195,972.290039
-5.859375,-17.700195,972.045898
-6.347656,-18.554688,973.144531
-6.591797,-17.700195,972.656250
-7.934570,-16.967773,971.313477
-7.812500,-17.211914,972.534180
-6.347656,-18.188477,972.167969
-7.324219,-17.456055,973.632812
-5.615234,-17.333984,972.412109
-5.737305,-17.944336,970.947266
-6.347656,-17.211914,971.679688
-7.568359,-17.578125,972.900391
-7.080078,-17.700195,972.045898
-5.737305,-17.700195,972.290039
-7.080078,-17.211914,973.144531
-6.713867,-17.822266,971.191406
-6.591797,-17.944336,972.778320
-7.446289,-17.333984,971.435547
-6.591797,-17.944336,973.266602
-7.812500,-17.822266,971.801758
-7.446289,-18.188477,973.022461
-5.981445,-17.700195,972.656250
-5.981445,-17.700195,972.656250
-6.713867,-18.310547,972.412109
-6.591797,-17.578125,971.923828
-7.934570,-17.456055,971.557617
-5.615234,-18.066406,972.534180
-6.713867,-16.723633,973.022461
-6.713867,-17.700195,972.656250
-7.080078,-18.432617,971.557617
-5.615234,-17.822266,972.656250
-6.103516,-17.700195,972.656250
-7.568359,-17.211914,971.313477
-7.324219,-17.700195,971.923828
-5.859375,-17.944336,972.534180
-6.713867,-18.432617,971.191406
-6.469727,-17.089844,972.290039
-5.737305,-17.700195,972.534180
-7.202148,-17.333984,971.557617
-6.958008,-17.700195,971.069336
-6.103516,-17.578125,974.365234
-6.835938,-17.333984,972.290039
-5.737305,-17.700195,972.534180
-6.591797,-18.188477,973.266602
-7.568359,-17.089844,972.412109
-5.981445,-17.211914,971.435547
-6.469727,-17.211914,972.045898
-6.835938,-17.944336,973.754883
-6.591797,-17.333984,973.022461
-6.469727,-16.479492,973.022461
-6.713867,-18.066406,972.778320
-6.591797,-17.944336,971.069336
-7.202148,-18.188477,972.656250
-6.469727,-17.700195,972.656250
-7.202148,-17.700195,971.679688
-5.737305,-17.944336,972.534180
-5.981445,-17.822266,973.388672
-7.446289,-17.578125,972.534180
-6.713867,-18.432617,972.900391
-7.202148,-17.944336,972.534180
-6.469727,-17.456055,971.557617
-6.713867,-17.456055,971.191406
-5.981445,-17.822266,972.900391
-6.713867,-17.700195,971.679688
-6.225586,-17.089844,973.022461
-6.347656,-17.211914,972.534180
-6.225586,-16.967773,970.825195
-6.347656,-18.310547,972.045898
-6.958008,-17.700195,972.167969
-6.713867,-17.700195,973.144531
-7.080078,-17.578125,972.778320
-6.835938,-17.333984,972.534180
-6.225586,-17.456055,972.534180
-6.713867,-17.089844,971.557617
-7.202148,-17.944336,972.167969
-6.958008,-17.944336,971.679688
-7.202148,-16.845703,974.121094
-6.103516,-17.700195,972.900391
-6.835938,-17.333984,970.825195
-6.469727,-17.578125,972.167969
-7.324219,-17.333984,973.022461
-5.615234,-18.066406,972.900391
-7.812500,-18.066406,971.557617
-7.934570,-17.944336,971.923828
-6.713867,-17.944336,972.534180
-6.958008,-17.822266,973.022461
-7.568359,-17.944336,972.412109
-7.080078,-18.554688,973.144531
-7.324219,-17.456055,971.801758
-7.080078,-17.822266,972.778320
-7.080078,-17.700195,972.045898
-5.859375,-17.578125,973.510742
-6.225586,-18.432617,972.900391
-7.202148,-17.333984,972.900391
-6.835938,-18.432617,972.656250
-6.591797,-18.188477,971.801758
-6.347656,-17.578125,972.534180
-5.981445,-17.089844,973.510742
-6.469727,-17.700195,972.778320
-5.371094,-18.066406,973.266602
-7.446289,-17.700195,971.923828
-6.469727,-17.578125,972.900391
-5.981445,-17.456055,972.534180
-6.347656,-18.066406,972.534180
-6.347656,-17.822266,972.045898
-6.713867,-17.700195,974.487305
-7.202148,-18.310547,973.388672
-5.981445,-17.578125,973.632812
-6.225586,-17.089844,972.656250
-5.859375,-17.578125,973.144531
-5.981445,-16.723633,971.191406
-6.591797,-17.211914,972.900391
-6.713867,-18.188477,973.022461
-5.859375,-18.432617,973.266602
-6.713867,-17.333984,971.435547
-6.835938,-18.554688,971.923828
-5.981445,-17.333984,973.144531
-5.981445,-18.310547,972.656250
-5.737305,-17.700195,972.900391
-6.103516,-16.967773,972.290039
-7.202148,-17.578125,972.656250
-6.713867,-18.188477,973.144531
-6.591797,-17.456055,973.144531
-5.615234,-17.944336,971.801758
-6.591797,-17.822266,971.679688
-5.737305,-17.944336,973.266602
-7.324219,-17.211914,972.045898
-6.225586,-18.310547,973.022461
-6.591797,-17.089844,972.412109
-6.103516,-18.066406,971.679688
-6.103516,-18.066406,973.266602
-6.591797,-18.432617,972.656250
-5.981445,-17.333984,972.900391
-6.835938,-18.310547,972.290039
-6.225586,-17.578125,975.463867
-7.080078,-17.333984,973.144531
-6.347656,-17.944336,973.510742
-5.859375,-17.822266,972.656250
-5.737305,-18.432617,973.144531
-5.615234,-17.333984,972.900391
-5.981445,-17.822266,972.412109
-5.859375,-17.822266,972.778320
-6.713867,-17.578125,971.313477
-5.981445,-18.432617,973.266602
-6.347656,-17.944336,973.144531
-5.981445,-17.089844,972.167969
-6.469727,-17.822266,973.266602
-6.591797,-18.188477,972.045898
-7.446289,-16.845703,972.167969
-5.493164,-18.066406,972.900391
-6.958008,-17.822266,973.510742
-6.835938,-17.089844,973.022461
-6.225586,-17.456055,972.656250
-7.202148,-18.066406,972.290039
-7.324219,-16.967773,972.412109
-6.347656,-16.967773,973.266602
-5.859375,-17.456055,973.022461
-6.469727,-17.822266,972.900391
-6.958008,-17.333984,973.510742
-6.347656,-18.066406,972.534180
-6.469727,-17.578125,972.045898
-5.859375,-17.822266,972.778320
-7.812500,-17.211914,971.557617
-6.103516,-18.554688,974.853516
-5.371094,-17.333984,972.290039
-6.591797,-17.944336,971.923828
-6.591797,-17.700195,973.144531
-6.103516,-17.456055,972.900391
-6.469727,-17.700195,973.388672
-6.591797,-18.066406,972.534180
-6.958008,-16.967773,974.121094
-6.347656,-17.944336,971.313477
-5.493164,-17.578125,972.290039
-6.469727,-17.333984,972.412109
-6.103516,-17.211914,972.167969
-5.981445,-17.089844,973.022461
-5.859375,-18.310547,972.900391
-7.690430,-18.188477,970.581055
-6.835938,-17.822266,971.313477
-6.713867,-17.456055,972.045898
-6.469727,-17.578125,972.534180
-6.713867,-17.700195,972.900391
-6.103516,-17.822266,973.144531
-6.591797,-17.578125,972.900391
-5.981445,-17.456055,972.290039
-6.103516,-17.578125,973.022461
-5.859375,-17.089844,971.801758
-6.835938,-17.333984,972.412109
-5.981445,-17.700195,972.778320
-6.591797,-17.456055,971.313477
-7.568359,-17.333984,972.534180
-7.080078,-17.456055,973.022461
-5.981445,-17.333984,973.876953
-6.469727,-17.333984,972.656250
-5.737305,-17.578125,973.632812
-5.493164,-18.432617,972.412109
-6.103516,-18.066406,972.656250
-5.493164,-17.578125,973.022461
-5.859375,-17.944336,972.778320
-5.737305,-17.456055,973.754883
-6.469727,-17.456055,972.778320
-6.347656,-17.089844,972.656250
-6.103516,-17.089844,972.167969
-5.737305,-18.310547,972.290039
-6.103516,-17.333984,971.923828
-6.469727,-18.066406,973.144531
-5.493164,-17.089844,972.900391
-5.371094,-17.944336,973.144531
-5.859375,-17.822266,972.656250
-7.202148,-16.601562,971.069336
-5.493164,-17.456055,971.679688
-6.713867,-17.211914,971.435547
-6.713867,-18.432617,973.266602
-7.324219,-17.211914,970.825195
-6.103516,-17.944336,972.412109
-6.713867,-18.432617,972.290039
-6.347656,-17.822266,972.778320
-5.615234,-17.089844,972.900391
-5.981445,-17.333984,972.778320
-5.493164,-18.066406,973.388672
-6.347656,-17.211914,971.679688
-6.225586,-17.456055,972.900391
-5.981445,-18.188477,972.900391
-6.103516,-17.944336,972.656250
-5.859375,-18.310547,972.778320
-6.347656,-18.066406,972.534180
-5.981445,-17.578125,971.801758
-5.859375,-17.944336,973.266602
-6.103516,-17.578125,974.487305
-5.615234,-18.066406,971.679688
-7.446289,-17.456055,971.801758
-6.225586,-18.310547,972.900391
-7.202148,-18.432617,972.290039
-5.859375,-17.944336,973.144531
-5.615234,-17.333984,972.534180
-6.835938,-17.089844,971.313477
-7.324219,-18.066406,972.900391
-5.249023,-18.432617,972.778320
-5.981445,-17.456055,972.167969
-5.859375,-17.211914,971.801758
-6.958008,-17.700195,972.412109
-5.615234,-17.700195,972.412109
-5.981445,-18.310547,971.191406
-5.981445,-17.822266,972.900391
-6.225586,-18.066406,972.290039
-6.225586,-16.845703,971.069336
-6.103516,-17.456055,973.022461
-6.591797,-17.333984,972.290039
-6.713867,-16.723633,972.045898
-6.591797,-17.578125,971.557617
-5.371094,-17.822266,973.144531
-4.882812,-17.822266,973.510742
-6.591797,-17.333984,973.022461
-6.103516,-17.456055,972.290039
-6.835938,-17.333984,971.801758
-6.713867,-16.967773,972.290039
-6.225586,-17.578125,973.022461
-6.347656,-17.333984,974.609375
-5.493164,-17.944336,972.656250
-5.004883,-17.333984,972.656250
-6.713867,-18.066406,972.045898
-6.225586,-17.333984,972.656250
-5.981445,-17.944336,972.534180
-5.981445,-17.578125,972.534180
-6.958008,-18.066406,972.290039
-5.737305,-17.456055,972.412109
-5.981445,-17.822266,973.388672
-5.493164,-18.554688,973.144531
-5.249023,-17.333984,971.679688
-5.126953,-17.333984,972.656250
-5.859375,-17.700195,971.679688
-6.958008,-17.700195,970.581055
-5.981445,-17.333984,972.656250
-5.737305,-17.578125,972.412109
-6.835938,-17.944336,972.778320
-6.835938,-17.944336,972.900391
-6.591797,-18.432617,971.313477
-6.225586,-17.578125,973.022461
-6.469727,-17.578125,973.022461
-6.103516,-18.066406,972.778320
-5.859375,-18.432617,973.144531
-7.080078,-17.578125,971.557617
-6.713867,-17.456055,971.801758
-6.713867,-17.700195,972.534180
-7.446289,-17.700195,972.167969
-6.958008,-17.211914,971.679688
-6.591797,-17.700195,973.266602
-6.103516,-17.822266,973.632812
-5.981445,-18.310547,972.656250
-5.859375,-17.456055,973.266602
-6.591797,-17.211914,972.900391
-4.272461,-17.456055,971.679688
-5.249023,-17.456055,971.801758
-7.324219,-17.333984,972.290039
-5.615234,-18.432617,971.923828
-5.737305,-18.066406,971.313477
-6.225586,-17.700195,970.947266
-5.493164,-18.066406,973.632812
-5.493164,-17.822266,972.167969
-5.493164,-17.944336,973.388672
-5.249023,-17.089844,971.923828
-5.737305,-17.333984,972.534180
-5.859375,-17.944336,972.412109
-5.615234,-17.944336,973.388672
-5.249023,-17.700195,973.144531
-5.126953,-18.554688,972.534180
-6.103516,-17.822266,971.191406
-6.347656,-17.089844,972.656250
-6.591797,-17.089844,973.388672
-5.981445,-17.333984,971.313477
-6.713867,-17.822266,973.022461
-6.591797,-17.822266,973.510742
-5.493164,-17.822266,972.412109
-6.103516,-17.578125,972.656250
-5.493164,-17.211914,972.167969
-6.225586,-17.944336,973.266602
-5.493164,-17.333984,972.778320
-5.493164,-17.578125,972.290039
-5.371094,-16.845703,972.534180
-6.225586,-18.188477,972.900391
-5.493164,-18.798828,973.144531
-5.859375,-17.944336,972.534180
-6.591797,-17.089844,972.534180
-5.371094,-17.822266,972.900391
-5.615234,-16.845703,973.022461
-6.713867,-16.967773,972.778320
-6.835938,-17.456055,972.412109
-5.859375,-18.066406,972.900391
-5.737305,-18.066406,972.167969
-6.347656,-17.578125,972.045898
-5.981445,-17.700195,972.290039
-5.615234,-17.456055,972.656250
-5.981445,-18.432617,972.656250
-6.103516,-18.554688,971.313477
-5.615234,-17.822266,972.900391
-6.103516,-17.578125,972.656250
-6.591797,-18.066406,971.191406
-6.713867,-17.700195,973.144531
-6.103516,-17.333984,971.923828
-5.493164,-18.188477,973.266602
-6.347656,-17.211914,972.045898
-5.859375,-17.578125,972.290039
-5.859375,-17.944336,972.290039
-5.615234,-16.845703,972.900391
-6.713867,-17.700195,973.144531
-5.615234,-17.822266,972.534180
-5.737305,-17.944336,973.266602
-6.225586,-18.066406,972.656250
-5.859375,-18.188477,971.923828
-6.713867,-17.822266,972.045898
-5.981445,-18.188477,971.801758
-6.591797,-17.333984,973.632812
-6.591797,-17.333984,972.656250
-5.859375,-17.333984,972.412109
-5.615234,-17.333984,973.022461
-5.126953,-17.822266,973.266602
-5.493164,-18.554688,972.778320
-6.835938,-17.822266,972.412109
-6.469727,-17.333984,971.435547
-5.493164,-17.456055,973.022461
-4.516602,-17.089844,973.388672
-5.981445,-18.310547,973.144531
-6.103516,-17.578125,972.656250
-6.225586,-17.333984,972.900391
-5.371094,-18.310547,973.632812
-5.615234,-18.188477,970.947266
-5.493164,-17.333984,972.778320
-6.347656,-17.333984,972.534180
-6.591797,-17.944336,972.167969
-6.469727,-17.578125,973.388672
-5.981445,-17.578125,972.534180
-6.103516,-17.944336,972.778320
-4.638672,-18.066406,973.022461
-5.004883,-17.700195,972.167969
-6.347656,-17.822266,973.876953
-6.225586,-17.822266,972.900391
-5.126953,-17.456055,972.778320
-6.835938,-17.089844,971.923828
-5.981445,-17.333984,971.801758
-5.737305,-17.700195,972.656250
-6.591797,-17.578125,973.754883
-6.347656,-18.066406,972.778320
-6.103516,-17.456055,972.412109
-5.249023,-18.920898,973.388672
-6.225586,-17.822266,972.656250
-5.737305,-18.188477,972.534180
-5.981445,-17.211914,973.144531
-6.225586,-17.944336,971.923828
-5.859375,-17.456055,972.778320
-5.737305,-17.822266,972.900391
-5.737305,-17.700195,973.510742
-4.760742,-17.578125,972.656250
-6.591797,-17.456055,973.388672
-6.347656,-17.578125,973.144531
